scope,wave,native,clean_name,clean_label,native_label
wave:2017:s5_agricultural_inputs,2017,s5q3_22,ahs_purpose_applying_22,AHS 2017: What was the purpose of applying pesticide?,5.3.22 What was the purpose of applying pesticide?
wave:2017:s5_agricultural_inputs,2017,s5q3_23,ahs_hh_applied_pesticide_23,AHS 2017: Did any member of your household applied pesticide at least in one of,5.3.23 Did any member of your household applied pesticide at least in one of the
wave:2017:s5_agricultural_inputs,2017,s5q3_24,ahs_pesticide_used_type1_24,AHS 2017: Pesticide used Type 1,5.3.24 Pesticide used_Type 1
wave:2017:s5_agricultural_inputs,2017,s5q3_25,ahs_measurement_unit_25,AHS 2017: Measurement unit,5.3.25 Measurement unit
wave:2017:s5_agricultural_inputs,2017,s5q3_26,ahs_used_qty_pest_used_type1_26,AHS 2017: Used Quantity of Pesticide used Type 1,5.3.26 Used Quantity of  Pesticide used_Type 1
wave:2017:s5_agricultural_inputs,2017,s5q3_27,ahs_purchased_quantity_kg_27,AHS 2017: Purchased Quantity(Kg),5.3.27 Purchased Quantity(Kg)
wave:2017:s5_agricultural_inputs,2017,s5q3_28,ahs_price_bought_pest_type1_28,AHS 2017: Price of purchased Pesticide Type 1(RWF/Kg),5.3.28 Price of purchased Pesticide_Type 1(RWF/Kg)
wave:2017:s5_agricultural_inputs,2017,s5q3_29,ahs_source_pest_used_source1_29,AHS 2017: Source of pesticide used-Source 1,5.3.29 Source of pesticide used-Source 1
wave:2017:s5_agricultural_inputs,2017,s5q3_30,ahs_purpose_applying_30,AHS 2017: What was the purpose of applying pesticide?,5.3.30 What was the purpose of applying pesticide?
wave:2017:s5_agricultural_inputs,2017,s5q3_31,ahs_pesticide_used_type2_31,AHS 2017: Pesticide used Type 2,5.3.31 Pesticide used_Type 2
wave:2017:s5_agricultural_inputs,2017,s5q3_32,ahs_measurement_unit_32,AHS 2017: Measurement unit,5.3.32 Measurement unit
wave:2017:s5_agricultural_inputs,2017,s5q3_33,ahs_used_qty_pest_used_type2_33,AHS 2017: Used Quantity of Pesticide used Type 2,5.3.33 Used Quantity of  Pesticide used_Type 2
wave:2017:s5_agricultural_inputs,2017,s5q3_34,ahs_purchased_quantity_kg_34,AHS 2017: Purchased Quantity(Kg),5.3.34 Purchased Quantity(Kg)
wave:2017:s5_agricultural_inputs,2017,s5q3_35,ahs_price_bought_pest_type2_35,AHS 2017: Price of purchased Pesticide Type 2 (RWF/Kg),5.3.35 Price of purchased Pesticide_Type 2 (RWF/Kg)
wave:2017:s5_agricultural_inputs,2017,s5q3_36,ahs_source_pest_used_source2_36,AHS 2017: Source of pesticide used-Source 2,5.3.36 Source of pesticide used-Source 2
wave:2017:s5_agricultural_inputs,2017,s5q3_37,ahs_purpose_applying_37,AHS 2017: What was the purpose of applying pesticide?,5.3.37 What was the purpose of applying pesticide?
wave:2017:s5_agricultural_inputs,2017,s5q3_38,ahs_pesticide_used_type3_38,AHS 2017: Pesticide used Type 3,5.3.38 Pesticide used_Type 3
wave:2017:s5_agricultural_inputs,2017,s5q3_39,ahs_measurement_unit_39,AHS 2017: Measurement unit,5.3.39 Measurement unit
wave:2017:s5_agricultural_inputs,2017,s5q3_40,ahs_used_qty_pest_used_type3_40,AHS 2017: Used Quantity of Pesticide used Type 3,5.3.40 Used Quantity of  Pesticide used_Type 3
wave:2017:s5_agricultural_inputs,2017,s5q3_41,ahs_purchased_quantity_kg_41,AHS 2017: Purchased Quantity(Kg),5.3.41 Purchased Quantity(Kg)
wave:2017:s5_agricultural_inputs,2017,s5q3_42,ahs_price_bought_pest_type3_42,AHS 2017: Price of purchased Pesticide Type 3 (RWF/Kg),5.3.42 Price of purchased Pesticide_Type 3 (RWF/Kg)
wave:2017:s5_agricultural_inputs,2017,s5q3_43,ahs_source_pest_used_source3_43,AHS 2017: Source of pesticide used-Source 3,5.3.43 Source of pesticide used-Source 3
wave:2017:s5_agricultural_inputs,2017,s5q3_44,ahs_purpose_applying_44,AHS 2017: What was the purpose of applying pesticide?,5.3.44 What was the purpose of applying pesticide?
wave:2017:s5_agricultural_inputs,2017,s5q4_1_a,ahs_crops_planted_season_crop1,AHS 2017: Crops planted in season A-Crop 1,5.4.1 Crops planted in season A-Crop 1
wave:2017:s5_agricultural_inputs,2017,s5q4_2_a,ahs_type_seeds_used_s5q42a,AHS 2017: Type of seeds used season A,5.4.2 Type of seeds used season A
wave:2017:s5_agricultural_inputs,2017,s5q4_3_a,ahs_qty_traditional_s5q43a,AHS 2017: Quantity of traditional seeds sown ( Kg),5.4.3 Quantity of traditional seeds  sown  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_4_a,ahs_qty_traditional_s5q44a,AHS 2017: Quantity of traditional seeds bought ( Kg),5.4.4 Quantity of traditional seeds bought  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_5_a,ahs_amount_purchase_2017_s5q45a,AHS 2017: Amount spent for the purchase of traditional seeds ( RWF),5.4.5 Amount spent for the purchase of traditional seeds ( RWF)
wave:2017:s5_agricultural_inputs,2017,s5q4_6_a,ahs_qty_improved_seeds_s5q46a,AHS 2017: Quantity of improved seeds sown (Kg),5.4.6 Quantity of improved seeds sown (Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_7_a,ahs_qty_improved_seed_2017,AHS 2017: Quantity of improved seed brought (Kg),5.4.7 Quantity of improved seed brought (Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_8_a,ahs_amount_purchase_seeds_2017,AHS 2017: Amount spent to the purchase of seeds (RWF),5.4.8 Amount spent to the purchase of seeds (RWF)
wave:2017:s5_agricultural_inputs,2017,s5q4_9_a,ahs_source_improved_s5q49a,AHS 2017: Source of improved seeds used,5.4.9 Source of improved seeds used
wave:2017:s5_agricultural_inputs,2017,s5q4_1_b,ahs_crops_planted_season_crop2,AHS 2017: Crops planted in season A-Crop 2,5.4.1 Crops planted in season A-Crop 2
wave:2017:s5_agricultural_inputs,2017,s5q4_2_b,ahs_type_seeds_used_s5q42b,AHS 2017: Type of seeds used season A,5.4.2 Type of seeds used season A
wave:2017:s5_agricultural_inputs,2017,s5q4_3_b,ahs_qty_traditional_s5q43b,AHS 2017: Quantity of traditional seeds sown ( Kg),5.4.3 Quantity of traditional seeds  sown  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_4_b,ahs_qty_traditional_s5q44b,AHS 2017: Quantity of traditional seeds bought ( Kg),5.4.4 Quantity of traditional seeds bought  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_5_b,ahs_amount_purchase_2017_s5q45b,AHS 2017: Amount spent for the purchase of traditional seeds ( RWF),5.4.5 Amount spent for the purchase of traditional seeds ( RWF)
wave:2017:s5_agricultural_inputs,2017,s5q4_6_b,ahs_qty_improved_seeds_s5q46b,AHS 2017: Quantity of improved seeds sown (Kg),5.4.6 Quantity of improved seeds sown (Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_7_b,ahs_qty_improved_seed_s5q47b,AHS 2017: Quantity of improved seed brought (Kg),5.4.7 Quantity of improved seed brought (Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_8_b,ahs_amount_purchase_s5q48b,AHS 2017: Amount spent to the purchase of seeds (RWF),5.4.8 Amount spent to the purchase of seeds (RWF)
wave:2017:s5_agricultural_inputs,2017,s5q4_9_b,ahs_source_improved_s5q49b,AHS 2017: Source of improved seeds used,5.4.9 Source of improved seeds used
wave:2017:s5_agricultural_inputs,2017,s5q4_1_c,ahs_crops_planted_season_crop3,AHS 2017: Crops planted in season A-Crop 3,5.4.1 Crops planted in season A-Crop 3
wave:2017:s5_agricultural_inputs,2017,s5q4_2_c,ahs_type_seeds_used_s5q42c,AHS 2017: Type of seeds used season A,5.4.2 Type of seeds used season A
wave:2017:s5_agricultural_inputs,2017,s5q4_3_c,ahs_qty_traditional_s5q43c,AHS 2017: Quantity of traditional seeds sown ( Kg),5.4.3 Quantity of traditional seeds  sown  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_4_c,ahs_qty_traditional_s5q44c,AHS 2017: Quantity of traditional seeds bought ( Kg),5.4.4 Quantity of traditional seeds bought  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_5_c,ahs_amount_purchase_2017_s5q45c,AHS 2017: Amount spent for the purchase of traditional seeds ( RWF),5.4.5 Amount spent for the purchase of traditional seeds ( RWF)
wave:2017:s5_agricultural_inputs,2017,s5q4_6_c,ahs_qty_improved_seeds_s5q46c,AHS 2017: Quantity of improved seeds sown (Kg),5.4.6 Quantity of improved seeds sown (Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_7_c,ahs_qty_improved_seed_s5q47c,AHS 2017: Quantity of improved seed brought (Kg),5.4.7 Quantity of improved seed brought (Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_8_c,ahs_amount_purchase_s5q48c,AHS 2017: Amount spent to the purchase of seeds (RWF),5.4.8 Amount spent to the purchase of seeds (RWF)
wave:2017:s5_agricultural_inputs,2017,s5q4_9_c,ahs_source_improved_s5q49c,AHS 2017: Source of improved seeds used,5.4.9 Source of improved seeds used
wave:2017:s5_agricultural_inputs,2017,s5q4_10_a,ahs_crops_planted_season_b_crop1,AHS 2017: Crops planted in season B-Crop 1,5.4.10 Crops planted in season B-Crop 1
wave:2017:s5_agricultural_inputs,2017,s5q4_11_a,ahs_type_seeds_used_season_2017,AHS 2017: Type of seeds used season B,5.4.11 Type of seeds used season B
wave:2017:s5_agricultural_inputs,2017,s5q4_12_a,ahs_qty_traditional_seeds_2017,AHS 2017: Quantity of traditional seeds sown ( Kg),5.4.12 Quantity of traditional seeds  sown  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_13_a,ahs_qty_traditional_s5q413a,AHS 2017: Quantity of traditional seeds bought ( Kg),5.4.13 Quantity of traditional seeds bought  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_14_a,ahs_amount_purchase_2017,AHS 2017: Amount spent for the purchase of traditional seeds ( RWF),5.4.14 Amount spent for the purchase of traditional seeds ( RWF)
wave:2017:s5_agricultural_inputs,2017,s5q4_15_a,ahs_source_improved_seeds_2017,AHS 2017: Source of improved seeds/seedling,5.4.15 Source of improved seeds/seedling
wave:2017:s5_agricultural_inputs,2017,s5q4_16_a,ahs_qty_improved_seeds_2017,AHS 2017: Quantity of improved seeds sown ( Kg),5.4.16 Quantity of improved seeds  sown  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_17_a,ahs_qty_improved_seeds_s5q417a,AHS 2017: Quantity of improved seeds bought ( Kg),5.4.17 Quantity of improved seeds bought  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_18_a,ahs_amount_purchase_2017_s5q418a,AHS 2017: Amount spent for the purchase of improved seeds ( RWF),5.4.18 Amount spent for the purchase of improved seeds ( RWF)
wave:2017:s5_agricultural_inputs,2017,s5q4_10_b,ahs_crops_planted_season_b_crop2,AHS 2017: Crops planted in season B-Crop 2,5.4.10 Crops planted in season B-Crop 2
wave:2017:s5_agricultural_inputs,2017,s5q4_11_b,ahs_type_seeds_used_s5q411b,AHS 2017: Type of seeds used season B,5.4.11 Type of seeds used season B
wave:2017:s5_agricultural_inputs,2017,s5q4_12_b,ahs_qty_traditional_s5q412b,AHS 2017: Quantity of traditional seeds sown ( Kg),5.4.12 Quantity of traditional seeds  sown  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_13_b,ahs_qty_traditional_s5q413b,AHS 2017: Quantity of traditional seeds bought ( Kg),5.4.13 Quantity of traditional seeds bought  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_14_b,ahs_amount_purchase_2017_s5q414b,AHS 2017: Amount spent for the purchase of traditional seeds ( RWF),5.4.14 Amount spent for the purchase of traditional seeds ( RWF)
wave:2017:s5_agricultural_inputs,2017,s5q4_15_b,ahs_source_improved_s5q415b,AHS 2017: Source of improved seeds/seedling,5.4.15 Source of improved seeds/seedling
wave:2017:s5_agricultural_inputs,2017,s5q4_16_b,ahs_qty_improved_seeds_s5q416b,AHS 2017: Quantity of improved seeds sown ( Kg),5.4.16 Quantity of improved seeds  sown  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_17_b,ahs_qty_improved_seeds_s5q417b,AHS 2017: Quantity of improved seeds bought ( Kg),5.4.17 Quantity of improved seeds bought  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_18_b,ahs_amount_purchase_2017_s5q418b,AHS 2017: Amount spent for the purchase of improved seeds ( RWF),5.4.18 Amount spent for the purchase of improved seeds ( RWF)
wave:2017:s5_agricultural_inputs,2017,s5q4_10_c,ahs_crops_planted_season_b_crop3,AHS 2017: Crops planted in season B-Crop 3,5.4.10 Crops planted in season B-Crop 3
wave:2017:s5_agricultural_inputs,2017,s5q4_11_c,ahs_type_seeds_used_s5q411c,AHS 2017: Type of seeds used season B,5.4.11 Type of seeds used season B
wave:2017:s5_agricultural_inputs,2017,s5q4_12_c,ahs_qty_traditional_s5q412c,AHS 2017: Quantity of traditional seeds sown ( Kg),5.4.12 Quantity of traditional seeds  sown  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_13_c,ahs_qty_traditional_s5q413c,AHS 2017: Quantity of traditional seeds bought ( Kg),5.4.13 Quantity of traditional seeds bought  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_14_c,ahs_amount_purchase_2017_s5q414c,AHS 2017: Amount spent for the purchase of traditional seeds ( RWF),5.4.14 Amount spent for the purchase of traditional seeds ( RWF)
wave:2017:s5_agricultural_inputs,2017,s5q4_15_c,ahs_source_improved_s5q415c,AHS 2017: Source of improved seeds/seedling,5.4.15 Source of improved seeds/seedling
wave:2017:s5_agricultural_inputs,2017,s5q4_16_c,ahs_qty_improved_seeds_s5q416c,AHS 2017: Quantity of improved seeds sown ( Kg),5.4.16 Quantity of improved seeds  sown  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_17_c,ahs_qty_improved_seeds_s5q417c,AHS 2017: Quantity of improved seeds bought ( Kg),5.4.17 Quantity of improved seeds bought  ( Kg)
wave:2017:s5_agricultural_inputs,2017,s5q4_18_c,ahs_amount_purchase_2017_s5q418c,AHS 2017: Amount spent for the purchase of improved seeds ( RWF),5.4.18 Amount spent for the purchase of improved seeds ( RWF)
wave:2017:s6_agricultural_practices,2017,survey,ahs_survey,AHS: Source survey,Source survey
wave:2017:s6_agricultural_practices,2017,year,ahs_year,AHS: Survey year,Survey year
wave:2017:s6_agricultural_practices,2017,wave,ahs_wave,AHS: Wave identifier,Wave (survey year)
wave:2017:s6_agricultural_practices,2017,sample,ahs_sample,AHS: Sample: sampled household or LSF large-scale-farmer supplement,"CS = sampled agricultural household; LSF = large-scale-farmer supplement record (2020: 2,345 list-frame farms with weight 1; 2024: 1,939 such records) -- not part of the household sample"
wave:2017:s6_agricultural_practices,2017,prov,ahs_province,"AHS: Province, NISR code 1-5","Province (1-5, NISR codes)"
wave:2017:s6_agricultural_practices,2017,dist,ahs_district,"AHS: District, NISR code 11-57","District (11-57, NISR current codes)"
wave:2017:s6_agricultural_practices,2017,cluster,ahs_cluster,AHS 2017-2024: Sampling cluster or village identifier,Sampling segment / cluster (as shipped)
wave:2017:s6_agricultural_practices,2017,hhid,ahs_household_id,AHS: Household identifier,Household id (unique within wave)
wave:2017:s6_agricultural_practices,2017,wt,ahs_weight,AHS: Sampling weight,"Household weight carried by every row (sums to persons in the person file, to households in the household file; repeated per record in module files)"
wave:2017:s6_agricultural_practices,2017,wt_hh,ahs_household_weight,AHS: Household weight,Household weight repeated on every row of this file -- sums to the number of households ONLY in the household file (one row per household)
wave:2017:s6_agricultural_practices,2017,dummy_cropping_b,ahs_cropping_season_b,AHS 2017: Household engaged in cropping in season B,household       engaged in      cropping        in      season  B
wave:2017:s6_agricultural_practices,2017,cropping,ahs_household_cropping,AHS 2017: Household engaged in cropping,households who engaged in cropping in one of seasons
wave:2017:s6_agricultural_practices,2017,s2q7_1,ahs_major_crops_hh_grow_crop1,AHS 2017: Major 3 crops did your household grow during Season A 2017-Crop 1,2.7.1 What are major 3 crops did your household grow during Season A 2017-Crop 1
wave:2017:s6_agricultural_practices,2017,s2q7_2,ahs_major_crops_hh_grow_crop2,AHS 2017: Major 3 crops did your household grow during Season A 2017-Crop 2,2.7.2 What are major 3 crops did your household grow during Season A 2017-Crop 2
wave:2017:s6_agricultural_practices,2017,s2q7_3,ahs_major_crops_hh_grow_crop3,AHS 2017: Major 3 crops did your household grow during Season A 2017-Crop 3,2.7.3 What are major 3 crops did your household grow during Season A 2017-Crop 3
wave:2017:s6_agricultural_practices,2017,s2q15_1,ahs_major_crops_hh_grow_v2_2017,AHS 2017: Major 3 crops did your household grow during Season B 2017-Crop,2.15.1 What are major 3 crops did your household grow during Season B 2017-Crop
wave:2017:s6_agricultural_practices,2017,s2q15_2,ahs_major_crops_hh_s2q152v2,AHS 2017: 2 What are major 3 crops did your household grow during Season B,2.15. 2 What are major 3 crops did your household grow during Season B 2017-Crop
wave:2017:s6_agricultural_practices,2017,s2q15_3,ahs_major_crops_hh_s2q153v2,AHS 2017: Major 3 crops did your household grow during Season B 2017-Crop,2.15.3 What are major 3 crops did your household grow during Season B 2017-Crop
wave:2017:s6_agricultural_practices,2017,s0q3,ahs_stratum,AHS 2017: Sampling stratum,0.3 Stratum
wave:2017:s6_agricultural_practices,2017,s0q4,ahs_segment,AHS 2017: Segment,0.4 Segment
wave:2017:s6_agricultural_practices,2017,s6q1_1,ahs_hh_practice_erosion_control,AHS 2017: Did any member of your household practice any type of erosion control,6.1.1 Did any member of your household practice any type of erosion control meas
wave:2017:s6_agricultural_practices,2017,s6q1_2_1,ahs_soil_protection_measure1,AHS 2017: Soil protection measure-Measure 1,6.1.2.1 Soil protection measure-Measure 1
wave:2017:s6_agricultural_practices,2017,s6q1_2_2,ahs_soil_protection_measure2,AHS 2017: Soil protection measure-Measure 2,6.1.2.2 Soil protection measure-Measure 2
wave:2017:s6_agricultural_practices,2017,s6q1_2_3,ahs_soil_protection_measure3,AHS 2017: Soil protection measure-Measure 3,6.1.2.3 Soil protection measure-Measure 3
wave:2017:s6_agricultural_practices,2017,s6q1_3,ahs_soil_erosion_hh_land,AHS 2017: Is soil erosion on any of your household member's land increasing,6.1.3 Is soil erosion on any of your household member?s land increasing over tim
wave:2017:s6_agricultural_practices,2017,s6q1_4_1,ahs_main_form_erosion_form_2017,AHS 2017: Main form of erosion -Form 1,6.1.4.1 Main form of erosion -Form 1
wave:2017:s6_agricultural_practices,2017,s6q1_4_2,ahs_main_form_erosion_s6q142,AHS 2017: Main form of erosion -Form 2,6.1.4.2 Main form of erosion -Form 2
wave:2017:s6_agricultural_practices,2017,s6q1_4_3,ahs_main_form_erosion_s6q143,AHS 2017: Main form of erosion -Form 3,6.1.4.3 Main form of erosion -Form 3
wave:2017:s6_agricultural_practices,2017,s6q1_5_0,ahs_limitation_applying_soil,AHS 2017: Are there any limitation in applying soil protection?,6.1.5.0 Are there any limitation in applying soil protection?
wave:2017:s6_agricultural_practices,2017,s6q1_5_1,ahs_limitations_applying_2017,AHS 2017: Limitations in applying soil protection-Limitation 1,6.1.5.1 Limitations in applying soil protection-Limitation 1
wave:2017:s6_agricultural_practices,2017,s6q1_5_1_a,ahs_other_limitation_a,AHS 2017: Other Limitation specify-1,6.1.5.1-A-Other Limitation specify-1
wave:2017:s6_agricultural_practices,2017,s6q1_5_2,ahs_limitations_applying_s6q152,AHS 2017: Limitations in applying soil protection-Limitation 2,6.1.5.2 Limitations in applying soil protection-Limitation 2
wave:2017:s6_agricultural_practices,2017,s6q1_5_1_b,ahs_other_limitation_b,AHS 2017: Other Limitation specify-2,6.1.5.1-A-Other Limitation specify-2
wave:2017:s6_agricultural_practices,2017,s6q1_5_3,ahs_limitations_applying_s6q153,AHS 2017: Limitations in applying soil protection-Limitation 3,6.1.5.3 Limitations in applying soil protection-Limitation 3
wave:2017:s6_agricultural_practices,2017,s6q1_5_1_c,ahs_other_limitation_c,AHS 2017: Other Limitation specify-3,6.1.5.1-A-Other Limitation specify-3
wave:2017:s6_agricultural_practices,2017,s6q2_1,ahs_hh_practice_irrig_technique,AHS 2017: Household practice any irrigation technique?,6.2.1 Household practice any irrigation technique?
wave:2017:s6_agricultural_practices,2017,s6q2_2_1,ahs_irrigation_technics_2017,AHS 2017: Which irrigation technics -Technic 1,6.2.2.1 Which irrigation technics -Technic 1
wave:2017:s6_agricultural_practices,2017,s6q2_2_2,ahs_irrigation_technics_s6q222,AHS 2017: Which irrigation technics- Technic 2,6.2.2.2 Which irrigation technics- Technic 2
wave:2017:s6_agricultural_practices,2017,s6q2_2_3,ahs_irrigation_technics_s6q223,AHS 2017: Which irrigation technics- Technic 3,6.2.2.3 Which irrigation technics- Technic 3
wave:2017:s6_agricultural_practices,2017,s6q2_3_1,ahs_source_water_used_source1,AHS 2017: Main source of water used for irrigation-Source 1,6.2.3.1 Main source of water used for irrigation-Source 1
wave:2017:s6_agricultural_practices,2017,s6q2_3_2,ahs_source_water_used_source2,AHS 2017: Main source of water used for irrigation-Source 2,6.2.3.2 Main source of water used for irrigation-Source 2
wave:2017:s6_agricultural_practices,2017,s6q2_3_3,ahs_source_water_used_source3,AHS 2017: Main source of water used for irrigation-Source 3,6.2.3.3 Main source of water used for irrigation-Source 3
wave:2017:s6_agricultural_practices,2017,s6q2_4,ahs_use_mechanical_equipment,AHS 2017: Use any mechanical equipment,6.2.4 Use any mechanical equipment
wave:2017:s6_agricultural_practices,2017,s6q2_5_1,ahs_mechanical_equip_used_2017,AHS 2017: Mechanical equipment used-Tech Equip 1,6.2.5.1 Mechanical equipment  used-Tech Equip 1
wave:2017:s6_agricultural_practices,2017,s6q2_5_2,ahs_mechanical_equip_s6q252,AHS 2017: Mechanical equipment used-Tech Equip 2,6.2.5.1 Mechanical equipment  used-Tech Equip 2
wave:2017:s6_agricultural_practices,2017,s6q2_5_3,ahs_mechanical_equip_s6q253,AHS 2017: Mechanical equipment used-Tech Equip 3,6.2.5.3 Mechanical equipment  used-Tech Equip 3
wave:2017:s7_1_agricultural_small_tools,2017,survey,ahs_survey,AHS: Source survey,Source survey
wave:2017:s7_1_agricultural_small_tools,2017,year,ahs_year,AHS: Survey year,Survey year
wave:2017:s7_1_agricultural_small_tools,2017,wave,ahs_wave,AHS: Wave identifier,Wave (survey year)
wave:2017:s7_1_agricultural_small_tools,2017,sample,ahs_sample,AHS: Sample: sampled household or LSF large-scale-farmer supplement,"CS = sampled agricultural household; LSF = large-scale-farmer supplement record (2020: 2,345 list-frame farms with weight 1; 2024: 1,939 such records) -- not part of the household sample"
wave:2017:s7_1_agricultural_small_tools,2017,prov,ahs_province,"AHS: Province, NISR code 1-5","Province (1-5, NISR codes)"
wave:2017:s7_1_agricultural_small_tools,2017,dist,ahs_district,"AHS: District, NISR code 11-57","District (11-57, NISR current codes)"
wave:2017:s7_1_agricultural_small_tools,2017,cluster,ahs_cluster,AHS: Sampling cluster or village identifier,Sampling segment / cluster (as shipped)
wave:2017:s7_1_agricultural_small_tools,2017,hhid,ahs_household_id,AHS: Household identifier,Household id (unique within wave)
wave:2017:s7_1_agricultural_small_tools,2017,wt,ahs_weight,AHS: Sampling weight,"Household weight carried by every row (sums to persons in the person file, to households in the household file; repeated per record in module files)"
wave:2017:s7_1_agricultural_small_tools,2017,wt_hh,ahs_household_weight,AHS: Household weight,Household weight repeated on every row of this file -- sums to the number of households ONLY in the household file (one row per household)
wave:2017:s7_1_agricultural_small_tools,2017,s0q3,ahs_stratum,AHS 2017: Sampling stratum,0.3 Stratum
wave:2017:s7_1_agricultural_small_tools,2017,s0q4,ahs_segment,AHS 2017: Segment,0.4 Segment
wave:2017:s7_1_agricultural_small_tools,2017,s7q1,ahs_small_tools_2017,AHS 2017: Small tools name,7.1 small tools name
wave:2017:s7_1_agricultural_small_tools,2017,s7q2,ahs_hh_tool_farming_activ_2017,AHS 2017: Does any member of your household own this tool for farming activities,7.2 Does any member of your household own this tool for farming activities
wave:2017:s7_1_agricultural_small_tools,2017,s7q3,ahs_tool_owned_household_2017,AHS 2017: The number of this tool owned by the household,7.3 The number of this tool owned by the household
wave:2017:s7_1_agricultural_small_tools,2017,s7q4,ahs_tools_puchased_hh_agri_2017,AHS 2017: Number of tools puchased by your household during agricultural year, 7.4 Number of tools puchased by your household during agricultural year 2016-20
wave:2017:s7_1_agricultural_small_tools,2017,s7q5,ahs_unit_price_bought_tool_2017,AHS 2017: Unit price for the purchased tool,7.5 Unit price for the purchased tool
wave:2017:s7_1_agricultural_small_tools,2017,s7q6,ahs_tool_rented_household_2017,AHS 2017: Number of this tool rented by your household,7.6 Number of this tool rented by your household
wave:2017:s7_1_agricultural_small_tools,2017,s7q7,ahs_amount_paid_rented_2017,AHS 2017: Amount paid for rented small tools,7.7 Amount paid for rented small tools
wave:2017:s7_2_agricultural_durable_tools,2017,survey,ahs_survey,AHS: Source survey,Source survey
wave:2017:s7_2_agricultural_durable_tools,2017,year,ahs_year,AHS: Survey year,Survey year
wave:2017:s7_2_agricultural_durable_tools,2017,wave,ahs_wave,AHS: Wave identifier,Wave (survey year)
wave:2017:s7_2_agricultural_durable_tools,2017,sample,ahs_sample,AHS: Sample: sampled household or LSF large-scale-farmer supplement,"CS = sampled agricultural household; LSF = large-scale-farmer supplement record (2020: 2,345 list-frame farms with weight 1; 2024: 1,939 such records) -- not part of the household sample"
wave:2017:s7_2_agricultural_durable_tools,2017,prov,ahs_province,"AHS: Province, NISR code 1-5","Province (1-5, NISR codes)"
wave:2017:s7_2_agricultural_durable_tools,2017,dist,ahs_district,"AHS: District, NISR code 11-57","District (11-57, NISR current codes)"
wave:2017:s7_2_agricultural_durable_tools,2017,cluster,ahs_cluster,AHS 2017-2024: Sampling cluster or village identifier,Sampling segment / cluster (as shipped)
wave:2017:s7_2_agricultural_durable_tools,2017,hhid,ahs_household_id,AHS: Household identifier,Household id (unique within wave)
wave:2017:s7_2_agricultural_durable_tools,2017,wt,ahs_weight,AHS: Sampling weight,"Household weight carried by every row (sums to persons in the person file, to households in the household file; repeated per record in module files)"
wave:2017:s7_2_agricultural_durable_tools,2017,wt_hh,ahs_household_weight,AHS: Household weight,Household weight repeated on every row of this file -- sums to the number of households ONLY in the household file (one row per household)
wave:2017:s7_2_agricultural_durable_tools,2017,s0q3,ahs_stratum,AHS 2017: Sampling stratum,0.3 Stratum
wave:2017:s7_2_agricultural_durable_tools,2017,s0q4,ahs_segment,AHS 2017: Segment,0.4 Segment
wave:2017:s7_2_agricultural_durable_tools,2017,s7q8,ahs_durable_tool,AHS: Durable tool name,7.8 Durable tool name
wave:2017:s7_2_agricultural_durable_tools,2017,s7q9,ahs_household_use_equipment,AHS: Did any member of your household use this equipment?,7.9 Did any member of your household use this equipment?
wave:2017:s7_2_agricultural_durable_tools,2017,s7q10,ahs_tool_existing_farm_day,AHS: The number of this tool existing in the farm at the day of interview,7.10 The number of this tool existing in the farm at the day of interview
wave:2017:s7_2_agricultural_durable_tools,2017,s7q11,ahs_tools_acquired_agri_year,AHS: Number of tools acquired during agricultural year 2016-2017, 7.11 Number of tools acquired during agricultural year 2016-2017
wave:2017:s7_2_agricultural_durable_tools,2017,s7q12,ahs_unit_price_bought_tool_rwf,AHS: Unit price for the purchased tool (RWF),7.12 Unit price for the purchased tool (RWF)
wave:2017:s7_2_agricultural_durable_tools,2017,s7q13,ahs_number_rented_household,AHS: Number of this rented by your household member,7.13 Number of this rented by your household member
wave:2017:s7_2_agricultural_durable_tools,2017,s7q14,ahs_amount_paid_rented_durable,AHS: Amount paid for rented durable tools,7.14 Amount paid for rented durable tools
