scope,wave,native,clean_name,clean_label,native_label
pooled:CFSVA_pooled_child.dta,2012,qk801_1,cfsva_groundnuts_1,CFSVA 2012: Groundnuts,Groundnuts
pooled:CFSVA_pooled_child.dta,2012,qk801_2,cfsva_groundnuts_2,CFSVA 2012: Groundnuts - If yes How much?,Groundnuts - If yes How much?:_
pooled:CFSVA_pooled_child.dta,2012,qk803_1,cfsva_ceremonies_1,CFSVA 2012: Ceremonies,Ceremonies
pooled:CFSVA_pooled_child.dta,2012,qk803_2,cfsva_ceremonies_2,CFSVA 2012: Ceremonies - If yes how much,Ceremonies - If yes how much:_
pooled:CFSVA_pooled_child.dta,2012,qk904_1,cfsva_dark_green_leafy_veg_eg,CFSVA 2012: Dark green leafy vegetables (eg. Cassava Leaves ?),Dark green leafy vegetables (eg. Cassava Leaves ?)
pooled:CFSVA_pooled_child.dta,2012,qk904_2,cfsva_dark_green_main_source,CFSVA 2012: Dark green leafy vegetables - Main source,Dark green leafy vegetables - Main source:_
pooled:CFSVA_pooled_child.dta,2012,qk906_1,cfsva_source_december2011,CFSVA 2012: Source of prefered food December2011,Source of prefered food December2011
pooled:CFSVA_pooled_child.dta,2012,qk906_2,cfsva_source_beans_december2011,CFSVA 2012: Source of Beans December2011,Source of Beans December2011
pooled:CFSVA_pooled_child.dta,2012,ql1206_1,cfsva_construction_building_1,CFSVA 2012: Construction/building materials - Was this assistance provided?,Construction/building materials - Was this assistance provided?:_
pooled:CFSVA_pooled_child.dta,2012,ql1206_2_1,cfsva_construction_building_2012,CFSVA 2012: Construction/building materials - Who provided it?,Construction/building materials - Who provided it?:_
pooled:CFSVA_pooled_child.dta,2012,ql1206_2_2,cfsva_construction_ql120622,CFSVA 2012: Construction/building materials - Specify other,Construction/building materials - Specify other:_
pooled:CFSVA_pooled_child.dta,2012,ql801_1,cfsva_sugar_sweet_products_1,CFSVA 2012: Sugar and sweet products,Sugar and sweet products
pooled:CFSVA_pooled_child.dta,2012,ql801_2,cfsva_sugar_sweet_products_2,CFSVA 2012: Sugar and sweet products - If yes How much?,Sugar and sweet products - If yes How much?:_
pooled:CFSVA_pooled_child.dta,2012,ql803_1,cfsva_gifts_donations_1,CFSVA 2012: Gifts/donations,Gifts/donations
pooled:CFSVA_pooled_child.dta,2012,ql803_2,cfsva_gifts_donations_2,CFSVA 2012: Gifts/donations - If yes how much,Gifts/donations - If yes how much:_
pooled:CFSVA_pooled_child.dta,2012,ql904_1,cfsva_pumpkin_squash_orange_1,"CFSVA 2012: Pumpkin, squash and other orange vegetables","Pumpkin, squash and other orange vegetables"
pooled:CFSVA_pooled_child.dta,2012,ql904_2,cfsva_pumpkin_squash_main_source,"CFSVA 2012: Pumpkin, squash and other orange vegetables - Main source","Pumpkin, squash and other orange vegetables - Main source:_"
pooled:CFSVA_pooled_child.dta,2012,ql906_1,cfsva_source_january2012,CFSVA 2012: Source of prefered food January2012,Source of prefered food January2012
pooled:CFSVA_pooled_child.dta,2012,ql906_2,cfsva_source_beans_january2012,CFSVA 2012: Source of Beans January2012,Source of Beans January2012
pooled:CFSVA_pooled_child.dta,2012,qm1206_1,cfsva_water_sanitation,CFSVA 2012: Water and/or sanitation - Was this assistance provided?,Water and/or sanitation - Was this assistance provided?:_
pooled:CFSVA_pooled_child.dta,2012,qm1206_2_1,cfsva_water_sanitation_provided,CFSVA 2012: Water and/or sanitation - Who provided it?,Water and/or sanitation - Who provided it?:_
pooled:CFSVA_pooled_child.dta,2012,qm1206_2_2,cfsva_water_sanitation_other,CFSVA 2012: Water and/or sanitation - Specify other,Water and/or sanitation - Specify other:_
pooled:CFSVA_pooled_child.dta,2012,qm801_1,cfsva_salt_spices_1,CFSVA 2012: Salt and spices,salt and spices
pooled:CFSVA_pooled_child.dta,2012,qm801_2,cfsva_salt_spices_2,CFSVA 2012: Salt and spices - If yes How much?,salt and spices - If yes How much?:_
pooled:CFSVA_pooled_child.dta,2012,qm803_1,cfsva_leisure_1,CFSVA 2012: Leisure,Leisure
pooled:CFSVA_pooled_child.dta,2012,qm803_2,cfsva_leisure_2,CFSVA 2012: Leisure - If yes how much,Leisure - If yes how much:_
pooled:CFSVA_pooled_child.dta,2012,qm904_1,cfsva_other_vegetables_1,CFSVA 2012: Other Vegetables,Other Vegetables
pooled:CFSVA_pooled_child.dta,2012,qm904_2,cfsva_vegetables_source,CFSVA 2012: Other Vegetables - Main source,Other Vegetables - Main source:_
pooled:CFSVA_pooled_child.dta,2012,qm906_1,cfsva_source_february2012,CFSVA 2012: Source of prefered food February2012,Source of prefered food February2012
pooled:CFSVA_pooled_child.dta,2012,qm906_2,cfsva_source_beans_february2012,CFSVA 2012: Source of Beans February2012,Source of Beans February2012
pooled:CFSVA_pooled_child.dta,2012,qn1206_1,cfsva_other_assistance_provided,"CFSVA 2012: Other, specify - Was this assistance provided?","Other, specify _____________________ - Was this assistance provided?:_"
pooled:CFSVA_pooled_child.dta,2012,qn1206_2_1,cfsva_other_provided,"CFSVA 2012: Other, specify - Who provided it?","Other, specify _____________________ - Who provided it?:_"
pooled:CFSVA_pooled_child.dta,2012,qn1206_2_2,cfsva_other_other,"CFSVA 2012: Other, specify - Specify other","Other, specify _____________________ - Specify other:_"
pooled:CFSVA_pooled_child.dta,2012,qn801_1,cfsva_drinking_water_1,CFSVA 2012: Drinking water,Drinking water
pooled:CFSVA_pooled_child.dta,2012,qn801_2,cfsva_drinking_water_2,CFSVA 2012: Drinking water - If yes How much?,Drinking water - If yes How much?:_
pooled:CFSVA_pooled_child.dta,2012,qn803_1,cfsva_other_1_qn8031,"CFSVA 2012: Other, specify","Other, specify__________"
pooled:CFSVA_pooled_child.dta,2012,qn803_2,cfsva_other_2_qn8032,"CFSVA 2012: Other, specify - If yes how much","Other, specify__________ - If yes how much:_"
pooled:CFSVA_pooled_child.dta,2012,qn904_1,cfsva_ground_nuts_seeds,CFSVA 2012: Ground nuts and seeds,Ground nuts and seeds
pooled:CFSVA_pooled_child.dta,2012,qn904_2,cfsva_ground_nuts_seeds_source,CFSVA 2012: Ground nuts and seeds - Main source,Ground nuts and seeds - Main source:_
pooled:CFSVA_pooled_child.dta,2012,qo801_1,cfsva_non_alcoholic_beverages_1,CFSVA 2012: Other non alcoholic beverages,other non alcoholic beverages
pooled:CFSVA_pooled_child.dta,2012,qo801_2,cfsva_non_alcoholic_beverages_2,CFSVA 2012: Other non alcoholic beverages - If yes How much?,other non alcoholic beverages - If yes How much?:_
pooled:CFSVA_pooled_child.dta,2012,qo904_1,cfsva_orange_coloured_fruits_1,CFSVA 2012: Orange coloured fruits,orange coloured fruits
pooled:CFSVA_pooled_child.dta,2012,qo904_2,cfsva_orange_coloured_source,CFSVA 2012: Orange coloured fruits - Main source,orange coloured fruits  - Main source:_
pooled:CFSVA_pooled_child.dta,2012,qp801_1,cfsva_meals_drinks_outside_1,CFSVA 2012: Meals and drinks taken outside the house,Meals and drinks taken outside the house
pooled:CFSVA_pooled_child.dta,2012,qp801_2,cfsva_meals_drinks_outside_2,CFSVA 2012: Meals and drinks taken outside the house - If yes How much?,Meals and drinks taken outside the house - If yes How much?:_
pooled:CFSVA_pooled_child.dta,2012,qp904_1,cfsva_other_fresh_fruits,CFSVA 2012: Other Fresh fruits,Other Fresh fruits
pooled:CFSVA_pooled_child.dta,2012,qp904_2,cfsva_fresh_fruits_source,CFSVA 2012: Other Fresh fruits - Main source,Other Fresh fruits - Main source:_
pooled:CFSVA_pooled_child.dta,2012,qq801_1,cfsva_other_1_qq8011,"CFSVA 2012: Other, specify","Other, specify____________"
pooled:CFSVA_pooled_child.dta,2012,qq801_2,cfsva_other_2_qq8012,"CFSVA 2012: Other, specify - If yes How much?","Other, specify____________ - If yes How much?:_"
pooled:CFSVA_pooled_child.dta,2012,qq904_1,cfsva_fish,CFSVA 2012: Fish,Fish
pooled:CFSVA_pooled_child.dta,2012,qq904_2,cfsva_fish_main_source,CFSVA 2012: Fish - Main source,Fish - Main source:_
pooled:CFSVA_pooled_child.dta,2012,qr904_1,cfsva_organ_meat,CFSVA 2012: Organ Meat,Organ Meat
pooled:CFSVA_pooled_child.dta,2012,qr904_2,cfsva_organ_meat_main_source,CFSVA 2012: Organ Meat - Main source,Organ Meat - Main source:_
pooled:CFSVA_pooled_child.dta,2012,qrow,cfsva_child_interview_id,CFSVA 2012: Child's interview ID,Child's interview ID
pooled:CFSVA_pooled_child.dta,"2021,2024",qs13_16,cfsva_yesterday_day_eat_bio,"CFSVA 2021-2024: Yesterday, during the day or night","QS13_16 Yesterday, during the day or night, did [child name] eat any bio-fortied"
pooled:CFSVA_pooled_child.dta,2018,qs13_17,cfsva_fortified_blended_foods,"CFSVA 2018: Any fortified blended foods (Nootri-mama, Nootri family, Sosoma)","Any fortified blended foods (Nootri-mama, Nootri family, Sosoma)"
pooled:CFSVA_pooled_child.dta,2018,qs14_16,cfsva_yesterday_day_eat_iron,"CFSVA 2018: Yesterday, during the day or night, did child name eat any Iron","Yesterday, during the day or night, did [child name] eat any Iron fortified soli"
pooled:CFSVA_pooled_child.dta,2012,qs904_1,cfsva_flesh_meat,CFSVA 2012: Flesh meat,Flesh meat
pooled:CFSVA_pooled_child.dta,2012,qs904_2,cfsva_flesh_meat_main_source,CFSVA 2012: Flesh meat - Main source,Flesh meat  - Main source:_
pooled:CFSVA_pooled_child.dta,2012,qt904_1,cfsva_eggs_1,CFSVA 2012: Eggs,Eggs
pooled:CFSVA_pooled_child.dta,2012,qt904_2,cfsva_eggs_main_source,CFSVA 2012: Eggs - Main source,Eggs - Main source:_
pooled:CFSVA_pooled_child.dta,2012,qu904_1,cfsva_oil_fat_butter_ghee_1,"CFSVA 2012: Oil, fat, butter, ghee (including palm oil)","Oil, fat, butter, ghee (including palm oil)"
pooled:CFSVA_pooled_child.dta,2012,qu904_2,cfsva_oil_fat_main_source,"CFSVA 2012: Oil, fat, butter, ghee (including palm oil) - Main source","Oil, fat, butter, ghee (including palm oil) - Main source:_"
pooled:CFSVA_pooled_child.dta,2012,qv904_1,cfsva_sugar_sweets,CFSVA 2012: Sugar and sweets,Sugar and sweets
pooled:CFSVA_pooled_child.dta,2012,qv904_2,cfsva_sugar_sweets_main_source,CFSVA 2012: Sugar and sweets - Main source,Sugar and sweets - Main source:_
pooled:CFSVA_pooled_child.dta,2012,qw904_1,cfsva_milk_milk_products,CFSVA 2012: Milk and milk products,Milk and milk products
pooled:CFSVA_pooled_child.dta,2012,qw904_2,cfsva_milk_milk_products_source,CFSVA 2012: Milk and milk products - Main source,Milk and milk products - Main source:_
pooled:CFSVA_pooled_child.dta,2012,qx904_1,cfsva_condiments,CFSVA 2012: Condiments,Condiments
pooled:CFSVA_pooled_child.dta,2012,qx904_2,cfsva_condiments_main_source,CFSVA 2012: Condiments - Main source,Condiments  - Main source:_
pooled:CFSVA_pooled_child.dta,2012,remittances,cfsva_remittances_remittance,CFSVA 2012: Remittances,remittances
pooled:CFSVA_pooled_child.dta,2015,road_distance,cfsva_village_distance_road,CFSVA 2015: Village distance to road,Village distance to road
pooled:CFSVA_pooled_child.dta,2015,road_distance_less_5,cfsva_unlabelled_column_road,CFSVA 2015: Unlabelled column road_distance_less_5 as shipped by NISR,
pooled:CFSVA_pooled_child.dta,"2021,2024",rs13_16,cfsva_yesterday_day_eat_food_whi,"CFSVA 2021-2024: Yesterday, during the day or night","RS13_16 Yesterday, during the day or night, did [child name] eat any food to whi"
pooled:CFSVA_pooled_child.dta,2024,rs13_16_0,cfsva_child_ernolled_ongera,"CFSVA 2024: Is the child name ernolled in ""Ongera""Micronutrient powder or sprink","RS13_16_0 Is the [child name] ernolled in ""Ongera""Micronutrient powder or sprink"
pooled:CFSVA_pooled_child.dta,2024,rs13_16_1,cfsva_time_child_ate_ongera,"CFSVA 2024: During the last 7 days, how many time child name ate Ongera products","RS13_16_1 During the last 7 days, how many time [child name] ate Ongera products"
pooled:CFSVA_pooled_child.dta,2018,rs14_16,cfsva_yesterday_day_eat_food,"CFSVA 2018: Yesterday, during the day or night, did child name eat any food to","Yesterday, during the day or night, did [child name] eat any food to which you a"
pooled:CFSVA_pooled_child.dta,2012,rwanda,cfsva_rwanda_2012,CFSVA 2012: Rwanda,Rwanda
pooled:CFSVA_pooled_child.dta,2015,rwanda_lyr,cfsva_rwanda_lyr,CFSVA 2015: Rwanda,Rwanda
pooled:CFSVA_pooled_child.dta,"2015,2018,2021",s0_b_date,cfsva_interview_date_2015_2021,CFSVA 2015-2021: Interview date,Interview date
pooled:CFSVA_pooled_child.dta,2015,s0_c_prov_lyr,cfsva_province_2015,CFSVA 2015: Province,Province
pooled:CFSVA_pooled_child.dta,2015,s0_d_dist_lyr,cfsva_district_2015,CFSVA 2015: District,District
pooled:CFSVA_pooled_child.dta,2018,s0_e_livezone,cfsva_livelihood_zones,CFSVA 2018: Livelihood zones,Livelihood zones
pooled:CFSVA_pooled_child.dta,2015,s0_g_vill,cfsva_village_2015,CFSVA 2015: Village,Village
pooled:CFSVA_pooled_child.dta,2015,s12_01,cfsva_tell_old_ubudehe_category,CFSVA 2015: Can you tell me the old ubudehe category of your household?,Can you tell me the old ubudehe category of your household?
pooled:CFSVA_pooled_child.dta,2015,s12_02,cfsva_tell_new_ubudehe_category,CFSVA 2015: Can you tell me the new ubudehe category of your household?,Can you tell me the new ubudehe category of your household?
pooled:CFSVA_pooled_child.dta,2006,s1310,cfsva_s1310,CFSVA 2006: S1310,S1310
pooled:CFSVA_pooled_child.dta,2006,s1311,cfsva_s1311,CFSVA 2006: S1311,S1311
pooled:CFSVA_pooled_child.dta,2006,s1312d,cfsva_s1312d,CFSVA 2006: S1312d,S1312D
pooled:CFSVA_pooled_child.dta,2006,s1312e,cfsva_s1312e,CFSVA 2006: S1312e,S1312E
pooled:CFSVA_pooled_child.dta,2006,s1312h,cfsva_s1312h,CFSVA 2006: S1312h,S1312H
pooled:CFSVA_pooled_child.dta,2006,s1313,cfsva_s1313,CFSVA 2006: S1313,S1313
pooled:CFSVA_pooled_child.dta,2006,s1314,cfsva_s1314,CFSVA 2006: S1314,S1314
pooled:CFSVA_pooled_child.dta,2006,s1315,cfsva_s1315,CFSVA 2006: S1315,S1315
pooled:CFSVA_pooled_child.dta,2006,s1318,cfsva_s1318,CFSVA 2006: S1318,S1318
pooled:CFSVA_pooled_child.dta,2006,s131a,cfsva_s131a,CFSVA 2006: S131a,S131A
pooled:CFSVA_pooled_child.dta,2006,s131b,cfsva_s131b,CFSVA 2006: S131b,S131B
pooled:CFSVA_pooled_child.dta,2006,s131o,cfsva_s131o,CFSVA 2006: S131o,S131O
pooled:CFSVA_pooled_child.dta,2006,s1320,cfsva_s1320,CFSVA 2006: S1320,S1320
pooled:CFSVA_pooled_child.dta,2006,s1321,cfsva_s1321,CFSVA 2006: S1321,S1321
pooled:CFSVA_pooled_child.dta,2006,s1322,cfsva_s1322,CFSVA 2006: S1322,S1322
pooled:CFSVA_pooled_child.dta,2006,s1323,cfsva_s1323,CFSVA 2006: S1323,S1323
pooled:CFSVA_pooled_child.dta,2006,s1324,cfsva_s1324,CFSVA 2006: S1324,S1324
pooled:CFSVA_pooled_child.dta,2006,s1325,cfsva_s1325,CFSVA 2006: S1325,S1325
pooled:CFSVA_pooled_child.dta,2006,s1326,cfsva_s1326,CFSVA 2006: S1326,S1326
pooled:CFSVA_pooled_child.dta,2006,s1327,cfsva_s1327,CFSVA 2006: S1327,S1327
pooled:CFSVA_pooled_child.dta,2006,s1327cor,cfsva_cor,CFSVA 2006: Cor,S1327Cor
pooled:CFSVA_pooled_child.dta,2006,s132a,cfsva_s132a,CFSVA 2006: S132a,S132A
pooled:CFSVA_pooled_child.dta,2006,s132b,cfsva_s132b,CFSVA 2006: S132b,S132B
pooled:CFSVA_pooled_child.dta,2006,s132c,cfsva_s132c,CFSVA 2006: S132c,S132C
pooled:CFSVA_pooled_child.dta,2006,s133,cfsva_s133,CFSVA 2006: S133,S133
pooled:CFSVA_pooled_child.dta,2006,s134,cfsva_s134,CFSVA 2006: S134,S134
pooled:CFSVA_pooled_child.dta,2006,s135,cfsva_s135,CFSVA 2006: S135,S135
pooled:CFSVA_pooled_child.dta,2006,s136,cfsva_s136,CFSVA 2006: S136,S136
pooled:CFSVA_pooled_child.dta,2006,s137,cfsva_s137,CFSVA 2006: S137,S137
pooled:CFSVA_pooled_child.dta,2006,s138,cfsva_s138,CFSVA 2006: S138,S138
pooled:CFSVA_pooled_child.dta,2006,s139,cfsva_s139,CFSVA 2006: S139,S139
pooled:CFSVA_pooled_child.dta,"2021,2024",s13_01,cfsva_child_index_2021_2024,CFSVA 2021-2024: Child index from demograpy section,S13_01 Child index from demograpy section
pooled:CFSVA_pooled_child.dta,2015,s13_01_v2,cfsva_women_years_old_2015,CFSVA 2015: Women between 15 and 49 years old are present in this household,How many women between 15 and 49 years old are present in this household?
pooled:CFSVA_pooled_child.dta,2024,s13_01_2,cfsva_child_2024,CFSVA 2024: Child's name,S13_01_2 Child's name
pooled:CFSVA_pooled_child.dta,2021,s13_01_2_v2,cfsva_child_2021,CFSVA 2021: Child's name,Child's name
pooled:CFSVA_pooled_child.dta,"2021,2024",s13_01_3,cfsva_child_date_birth_2021_2024,CFSVA 2021-2024: Child date of birth,S13_01_3 Child date of birth
pooled:CFSVA_pooled_child.dta,2018,s13_01_3_v2,cfsva_woman_age_2018,CFSVA 2018: Woman's age,Woman's age
pooled:CFSVA_pooled_child.dta,"2021,2024",s13_01_4,cfsva_child_age_months_2021_2024,CFSVA 2021-2024: Child age in months,S13_01_4 Child age in months
pooled:CFSVA_pooled_child.dta,2018,s13_01_4_v2,cfsva_woman_literacy_level_2018,CFSVA 2018: Woman's literacy level,Woman's literacy level
pooled:CFSVA_pooled_child.dta,"2021,2024",s13_01_5,cfsva_child_sex_2021_2024,CFSVA 2021-2024: Child sex,S13_01_5 Child sex
pooled:CFSVA_pooled_child.dta,2018,s13_01_5_v2,cfsva_woman_education_level_2018,CFSVA 2018: Woman's education level,Woman's education level
pooled:CFSVA_pooled_child.dta,"2021,2024",s13_02,cfsva_prim_caregiver_2021_2024,CFSVA 2021-2024: Primary Caregiver of Child,S13_02 Primary Caregiver of Child
pooled:CFSVA_pooled_child.dta,2018,s13_02_v2,cfsva_woman_present_2018,CFSVA 2018: Is woman name currently present for interview?,Is [woman name] currently present for interview?
pooled:CFSVA_pooled_child.dta,2015,s13_02_2,cfsva_age_mother,CFSVA 2015: Age of mother,Age of mother
pooled:CFSVA_pooled_child.dta,2015,s13_02_3,cfsva_mother_know_read,CFSVA 2015: Mother know how to read and write?,Mother know how to read and write?
pooled:CFSVA_pooled_child.dta,2015,s13_02_4,cfsva_level_education_woman,CFSVA 2015: What is the level of education of the woman,What is the level of education of the woman
pooled:CFSVA_pooled_child.dta,"2021,2024",s13_03,cfsva_resp_relation_2021_2024,CFSVA 2021-2024: Respondent's relationship with child?,S13_03 Respondent's relationship with child?
pooled:CFSVA_pooled_child.dta,2018,s13_03_v2,cfsva_using_contraceptive_2018,CFSVA 2018: Are you currently using any contraceptive methods?,Are you currently using any contraceptive methods?
pooled:CFSVA_pooled_child.dta,2018,s13_03_2,cfsva_method_use,CFSVA 2018: Which method do you use?,Which method do you use?
pooled:CFSVA_pooled_child.dta,2018,s13_03_3,cfsva_specfy_other_methods,CFSVA 2018: Specfy other methods,Specfy other methods
pooled:CFSVA_pooled_child.dta,2021,s13_04,cfsva_child_mother_2021,CFSVA 2021: Child's mother,Child's mother
pooled:CFSVA_pooled_child.dta,2018,s13_04_v2,cfsva_pregnant_birth_least_2018,CFSVA 2018: Have you ever been pregnant and gave birth at least once?,Have you ever been pregnant and gave birth at least once?
pooled:CFSVA_pooled_child.dta,2024,s13_04_01,cfsva_present_chronic_conditions,CFSVA 2024: Does the person present any chronic conditions desease confirmed by,S13_04_01 Does [CHILD_NAME] present any chronic conditions desease confirmed by
pooled:CFSVA_pooled_child.dta,2024,s13_04_01_1,cfsva_chronic_conditions,"CFSVA 2024: If yes, what are these chronic conditions?","S13_04_01_1 If yes, what are these chronic conditions?"
pooled:CFSVA_pooled_child.dta,2024,s13_04_01_1_smt_1,cfsva_diabetes,CFSVA 2024: Diabetes,S13_04_01_1/Diabetes
pooled:CFSVA_pooled_child.dta,2024,s13_04_01_1_smt_2,cfsva_cardiac_diseases_high,"CFSVA 2024: Cardiac diseases (High blood pressure, heart disease, high blood lip","S13_04_01_1/Cardiac diseases (High blood pressure, heart disease, high blood lip"
pooled:CFSVA_pooled_child.dta,2024,s13_04_01_1_smt_21,cfsva_others_smt_21,CFSVA 2024: Others,S13_04_01_1/Others
pooled:CFSVA_pooled_child.dta,2024,s13_04_01_1_smt_3,cfsva_cancer,CFSVA 2024: Cancer,S13_04_01_1/Cancer
pooled:CFSVA_pooled_child.dta,2024,s13_04_01_1_smt_4,cfsva_acquired_neurodegenerative,"CFSVA 2024: Acquired Neurodegenerative disorders (Alzheimer, Epilepsy, Motor neu","S13_04_01_1/Acquired Neurodegenerative disorders (Alzheimer, Epilepsy, Motor neu"
pooled:CFSVA_pooled_child.dta,2024,s13_04_01_1_smt_5,cfsva_obesity,CFSVA 2024: Obesity,S13_04_01_1/Obesity
pooled:CFSVA_pooled_child.dta,2024,s13_04_01_1_smt_6,cfsva_lung_disease,CFSVA 2024: Lung disease,S13_04_01_1/Lung disease
pooled:CFSVA_pooled_child.dta,2024,s13_04_01_1_smt_7,cfsva_osteoarthritis,CFSVA 2024: Osteoarthritis,S13_04_01_1/Osteoarthritis
pooled:CFSVA_pooled_child.dta,2024,s13_04_01_1_smt_8,cfsva_depression,CFSVA 2024: Depression,S13_04_01_1/Depression
pooled:CFSVA_pooled_child.dta,2024,s13_04_01_1_smt_9,cfsva_dementia,CFSVA 2024: Dementia,S13_04_01_1/Dementia
pooled:CFSVA_pooled_child.dta,2024,s13_05,cfsva_present_interview_2024,CFSVA 2024: Currently present for interview and anthropometric measur,S13_05 Is [CHILD_NAME] currently present for interview and anthropometric measur
pooled:CFSVA_pooled_child.dta,2021,s13_05_v2,cfsva_present_interview_2021,CFSVA 2021: Currently present for interview and anthropometric measurement,Is [Name] currently present for interview and anthropometric measurement?
pooled:CFSVA_pooled_child.dta,2018,s13_05_v3,cfsva_pregnant_2018,CFSVA 2018: Are you currently pregnant or breastfeeding,Are you currently pregnant or breastfeeding
pooled:CFSVA_pooled_child.dta,2018,s13_05_2,cfsva_enrolled_shisha_2018,CFSVA 2018: Are you enrolled in the shisha kibondo / mubyeyi program?,Are you enrolled in the shisha kibondo / mubyeyi program?
pooled:CFSVA_pooled_child.dta,2015,s13_05_2_v2,cfsva_use_wash_hands_2015,CFSVA 2015: Use to wash your hands after visiting toilet or at any other time,What do you use to wash your hands after visiting toilet or at any other time?
pooled:CFSVA_pooled_child.dta,"2021,2024",s13_06,cfsva_born_big_kg_2021_2024,"CFSVA 2021-2024: Born, how big in Kg was the person","S13_06 When born, how big in Kg was [CHILD_NAME], refer to the child growth card"
pooled:CFSVA_pooled_child.dta,2018,s13_06_v2,cfsva_pregnancy_visited_2018,"CFSVA 2018: During your last pregnancy, have you ever been visited by a","During your last pregnancy, have you ever been visited by a community health wor"
pooled:CFSVA_pooled_child.dta,2015,s13_06_v3,cfsva_woman_presen_2015,CFSVA 2015: Does the woman presen any disability the prevents her from being,"Does the woman presen any disability the prevents her from being measured? If yes, please indicate which measurements will be affected?"
pooled:CFSVA_pooled_child.dta,2015,s13_06_2,cfsva_mothers_muac_mm,CFSVA 2015: Mothers MUAC in mm,Mothers MUAC in mm
pooled:CFSVA_pooled_child.dta,2015,s13_06_3,cfsva_mothers_height_cm,CFSVA 2015: Mothers height in Cm,Mothers height in Cm
pooled:CFSVA_pooled_child.dta,2015,s13_06_4,cfsva_mothers_weight_cm,CFSVA 2015: Mothers weight in Cm,Mothers weight in Cm
pooled:CFSVA_pooled_child.dta,"2021,2024",s13_07,cfsva_september_recvd_2021_2024,"CFSVA 2021-2024: Since September 2023, has the person received vit A drops? (s","S13_07 Since September 2023 (last 6 months), has [NAME] received vit A drops? (s"
pooled:CFSVA_pooled_child.dta,2018,s13_07_v2,cfsva_weeks_born_child_re_2018,CFSVA 2018: During the first 6 weeks that s/he was born (the child that you're,During the first 6 weeks that s/he was born (the child that you're currently bre
pooled:CFSVA_pooled_child.dta,"2021,2024",s13_08,cfsva_receive_2021_2024,"CFSVA 2021-2024: Did the person receive deworming tablets, last six months","S13_08 During last six months, did [CHILD_NAME] receive deworming tablets?"
pooled:CFSVA_pooled_child.dta,2018,s13_08_v2,cfsva_see_antenatal_care_2018,CFSVA 2018: Did you see anyone for antenatal care for this/the recent pregnancy?,Did you see anyone for antenatal care for this/the recent pregnancy?
pooled:CFSVA_pooled_child.dta,2018,s13_08_2,cfsva_receive_antenatal_care,CFSVA 2018: Where did you receive antenatal care for this/the recent pregnancy?,Where did you receive antenatal care for this/the recent pregnancy?
pooled:CFSVA_pooled_child.dta,2018,s13_08_3,cfsva_mo_pregnant_recvd,CFSVA 2018: Months pregnant were you when you first received antenatal care for,How many months pregnant were you when you first received antenatal care for the
pooled:CFSVA_pooled_child.dta,"2021,2024",s13_09,cfsva_illness_fever_2021_2024,CFSVA 2021-2024: Has the person had illness with fever during last two weeks?,S13_09 Has [CHILD_NAME] had illness with fever during last two weeks?
pooled:CFSVA_pooled_child.dta,2018,s13_09_v2,cfsva_antenatal_care_visits_2018,CFSVA 2018: Antenatal care visits did you attend during your recent born,How many antenatal care visits did you attend during your recent born pregnancy?
pooled:CFSVA_pooled_child.dta,"2021,2024",s13_10,cfsva_illness_cough_2021_2024,CFSVA 2021-2024: Has the person had illness with cough during last two weeks?,S13_10 Has [CHILD_NAME] had illness with cough during last two weeks?
pooled:CFSVA_pooled_child.dta,2018,s13_10_v2,cfsva_recent_pregnancy_iron_2018,"CFSVA 2018: During your recent pregnancy, did you take any iron supplements?","During your recent pregnancy, did you take any iron supplements?"
pooled:CFSVA_pooled_child.dta,2018,s13_10_2,cfsva_women_pills,"CFSVA 2018: Women are usually given 90 pills, how many of those did you take?","Women are usually given 90 pills, how many of those did you take?"
pooled:CFSVA_pooled_child.dta,"2021,2024",s13_11,cfsva_illness_diarrhea_2021_2024,CFSVA 2021-2024: Has the person had illness with diarrhea during last two weeks?,S13_11 Has [CHILD_NAME] had illness with diarrhea during last two weeks?
pooled:CFSVA_pooled_child.dta,2018,s13_11_v2,cfsva_recvd_counselling_2018,CFSVA 2018: Have you ever received any counselling or education on nutrition?,Have you ever received any counselling or education on nutrition?
pooled:CFSVA_pooled_child.dta,2024,s13_11_1,cfsva_illness_mounth,CFSVA 2024: Has the person had illness with mounth during last two weeks?,S13_11_1 Has [CHILD_NAME] had illness with mounth during last two weeks?
pooled:CFSVA_pooled_child.dta,2024,s13_11_1_1_smt_0,cfsva_other_1_smt_0,CFSVA 2024: Other,S13_11_1_1/Other
pooled:CFSVA_pooled_child.dta,2024,s13_11_1_1_smt_1,cfsva_pain_teeth,CFSVA 2024: Pain in teeth,S13_11_1_1/Pain in teeth
pooled:CFSVA_pooled_child.dta,2024,s13_11_1_1_smt_2,cfsva_discolored_teeth,CFSVA 2024: Discolored teeth,S13_11_1_1/discolored teeth
pooled:CFSVA_pooled_child.dta,2024,s13_11_1_1_smt_3,cfsva_crooked_teeth,CFSVA 2024: Crooked teeth,S13_11_1_1/Crooked teeth
pooled:CFSVA_pooled_child.dta,2024,s13_11_1_1_smt_4,cfsva_bad_breath,CFSVA 2024: Bad breath,S13_11_1_1/bad breath
pooled:CFSVA_pooled_child.dta,2024,s13_11_1_1_smt_5,cfsva_bleeding_gums,CFSVA 2024: Bleeding gums,S13_11_1_1/bleeding gums
